timestamp,match,frame,x1,y1,x2,y2,img_w,img_h,user
2026-03-20T17:29:05.119717,unknown,match14_non_rally_003926.jpg,855.379909304074,405.8979090699865,868.5799093040739,417.29790906998653,1280,720,anon
2026-03-20T18:26:15.110239,unknown,match7_rally_005457.jpg,True,733.8201891844752,250.5919179012702,752.4201891844752,268.9919179012702,1280,720,anon
2026-03-20T18:26:18.014435,unknown,match7_rally_005891.jpg,True,509.5025501422131,101.66640753987724,528.9025501422132,120.06640753987725,1280,720,anon
2026-03-20T18:26:20.973723,unknown,match1_non_rally_000080.jpg,True,819.385199117435,458.4597197846112,844.8756645342635,487.42615775827994,1920,1080,anon
2026-03-20T18:26:24.382530,unknown,match10_rally_011378.jpg,True,779.1529745795572,214.79417649420088,796.9529745795571,232.1941764942009,1280,720,anon
2026-03-20T20:11:55.250779,unknown,match7_non_rally_005909.jpg,False,,,,,1280,720,anon
2026-03-20T20:11:58.529003,unknown,match8_non_rally_004068.jpg,False,,,,,1280,720,anon
2026-03-20T20:12:05.456726,unknown,match10_non_rally_011442.jpg,True,616.5834863043694,431.17480539575035,631.7834863043694,445.57480539575033,1280,720,anon
2026-03-20T20:12:11.970941,unknown,match9_rally_009981.jpg,True,559.0563112418934,340.41580086714487,575.4563112418934,355.41580086714487,1280,720,anon
2026-03-20T20:12:19.877980,unknown,match16_non_rally_001758.jpg,False,,,,,1280,720,anon
2026-03-20T20:12:34.001424,unknown,match1_non_rally_000928.jpg,True,1035.2187052066809,635.9164962521038,1059.2187052066809,657.9164962521038,1920,1080,anon
2026-03-20T20:12:39.327158,unknown,match8_non_rally_004169.jpg,False,,,,,1280,720,anon
2026-03-20T20:12:43.657346,unknown,match10_non_rally_011108.jpg,False,,,,,1280,720,anon
2026-03-20T20:12:50.924316,unknown,match14_non_rally_003850.jpg,True,493.0216843866814,352.8431435995673,503.0216843866814,360.64314359956734,1280,720,anon
2026-03-20T20:12:54.169131,unknown,match8_non_rally_004350.jpg,False,,,,,1280,720,anon
2026-03-20T20:13:02.038017,unknown,match1_non_rally_000203.jpg,False,,,,,1920,1080,anon
2026-03-20T20:13:08.420600,unknown,match10_rally_011564.jpg,True,739.6713058994288,281.6762296056856,753.2713058994289,296.0762296056856,1280,720,anon
2026-03-20T20:13:16.191845,unknown,match10_non_rally_011774.jpg,True,647.62480276974,411.99771485984877,657.62480276974,423.39771485984875,1280,720,anon
2026-03-20T20:13:25.290560,unknown,match2_rally_010688.jpg,True,666.7859966460306,363.08344415764975,678.1859966460306,373.4834441576498,1280,720,anon
2026-03-20T20:13:31.350474,unknown,match7_non_rally_005138.jpg,True,541.4033846305019,447.1362599535002,551.603384630502,457.7362599535002,1280,720,anon
2026-03-20T20:13:42.782386,unknown,match9_rally_009524.jpg,True,619.0679340509612,138.31815544310624,636.0679340509612,154.11815544310622,1280,720,anon
2026-03-20T20:13:49.742931,unknown,match16_rally_001570.jpg,True,585.7251376279314,154.81607001596734,605.1251376279314,174.81607001596734,1280,720,anon
2026-03-20T20:13:55.629628,unknown,match10_rally_012004.jpg,True,933.8226512409228,181.49034768494,952.8226512409228,199.69034768493998,1280,720,anon
2026-03-20T20:13:59.902711,unknown,match16_rally_001059.jpg,True,633.2644628099173,253.3435031898679,651.6644628099173,272.7435031898679,1280,720,anon
2026-03-20T20:14:04.742842,unknown,match2_non_rally_010402.jpg,False,,,,,1280,720,anon
2026-03-20T20:14:09.245729,unknown,match10_rally_011790.jpg,True,393.19631129617284,217.9694128875504,408.99631129617285,232.36941288755037,1280,720,anon
2026-03-20T20:14:12.854932,unknown,match10_rally_011135.jpg,True,579.5719952877129,185.58074919559047,598.723359237246,203.53515289827774,1280,720,anon
2026-03-20T20:15:59.329571,unknown,match14_rally_003278.jpg,True,498.9747069438499,230.44952100256373,518.7747069438499,251.84952100256373,1280,720,anon
2026-03-20T20:16:03.463253,unknown,match10_non_rally_011975.jpg,False,,,,,1280,720,anon
2026-03-20T20:16:06.663488,unknown,match9_non_rally_009767.jpg,False,,,,,1280,720,anon
2026-03-20T20:16:11.846633,unknown,match1_rally_000023.jpg,True,923.6215939317698,479.273476650029,945.6360867917581,503.6052845479108,1920,1080,anon
2026-03-20T20:16:21.422435,unknown,match16_non_rally_001944.jpg,True,148.39377014601035,304.37665338624686,176.99377014601035,333.5766533862469,1280,720,anon
2026-03-20T20:16:27.525908,unknown,match15_non_rally_002464.jpg,True,323.3563500003459,378.91856760899157,330.9563500003459,388.7185676089915,1280,720,anon
2026-03-20T20:16:31.613932,unknown,match8_rally_004754.jpg,True,558.9209009378817,369.8285073097416,568.9209009378817,379.4285073097416,1280,720,anon
2026-03-20T20:16:35.037951,unknown,match15_non_rally_002290.jpg,True,747.2908813581805,347.1578873224137,757.4908813581806,356.3578873224137,1280,720,anon
2026-03-20T20:16:39.318675,unknown,match14_non_rally_003929.jpg,True,1052,695,1077,721,1280,720,anon
2026-03-20T20:16:51.455050,unknown,match15_non_rally_002083.jpg,False,,,,,1280,720,anon
2026-03-20T20:16:53.686704,unknown,match8_non_rally_004178.jpg,False,,,,,1280,720,anon
2026-03-20T20:16:59.222561,unknown,match8_non_rally_004112.jpg,True,603.2351864949799,359.5415221584134,612.4351864949799,369.5415221584134,1280,720,anon
2026-03-20T20:17:04.807577,unknown,match10_non_rally_011675.jpg,True,866.7343345225829,318.47730161333203,890.4868136609913,341.65045199226705,1280,720,anon
2026-03-20T20:17:10.310595,unknown,match2_rally_010304.jpg,True,611.8108388716171,367.2853010049472,625.6108388716171,381.4853010049472,1280,720,anon
2026-03-20T20:17:12.974630,unknown,match1_rally_000164.jpg,True,1054.4255691188973,327.9418496556398,1082.1145871779272,355.98136161415124,1920,1080,anon
2026-03-20T20:17:23.998315,unknown,match8_non_rally_004206.jpg,False,,,,,1280,720,anon
2026-03-20T20:17:34.174661,unknown,match9_non_rally_009575.jpg,False,,,,,1280,720,anon
2026-03-20T20:17:43.047588,unknown,match15_non_rally_002346.jpg,True,610.035737804915,458.94045411309787,629.835737804915,478.5404541130979,1280,720,anon
2026-03-20T20:17:53.118665,unknown,match16_non_rally_001175.jpg,False,,,,,1280,720,anon
2026-03-20T20:18:02.686013,unknown,match8_rally_004954.jpg,True,467.5041842189712,311.94719757008716,486.9041842189712,330.14719757008714,1280,720,anon
2026-03-20T20:18:04.391217,unknown,match16_non_rally_001060.jpg,False,,,,,1280,720,anon
2026-03-20T20:18:11.198272,unknown,match16_rally_001637.jpg,True,601.0591912236126,282.61462477915467,619.6591912236127,302.21462477915463,1280,720,anon
2026-03-20T20:18:16.335064,unknown,match9_rally_009506.jpg,True,407.55595932307807,405.3716195221391,426.95595932307805,426.5716195221391,1280,720,anon
2026-03-20T20:18:24.878593,unknown,match1_rally_000932.jpg,True,1188.454687688925,372.72280021438274,1212.3938926258413,397.3148925586695,1920,1080,anon
2026-03-20T20:18:28.590979,unknown,match7_rally_005665.jpg,True,509.6349598654315,446.50362446253763,535.12542528226,467.9387885630525,1280,720,anon
2026-03-20T20:18:30.254870,unknown,match2_non_rally_010722.jpg,False,,,,,1280,720,anon
2026-03-20T20:18:36.015986,unknown,match7_rally_005308.jpg,True,714.1203689901874,166.60228148222996,734.9203689901874,186.80228148222994,1280,720,anon
2026-03-20T20:18:39.630636,unknown,match1_non_rally_000817.jpg,False,,,,,1920,1080,anon
2026-03-20T20:18:46.334381,unknown,match10_non_rally_011314.jpg,True,690.137204101647,404.27793663507157,702.137204101647,418.67793663507155,1280,720,anon
2026-03-20T20:18:50.574593,unknown,match1_non_rally_000213.jpg,True,995.504183985697,548.5542764221763,1007.3041839856969,560.3542764221763,1920,1080,anon
2026-03-20T20:18:54.886469,unknown,match10_rally_011862.jpg,True,737.5035040599853,264.6261331702836,754.2609475158267,283.2987130210783,1280,720,anon
2026-03-20T20:18:59.326418,unknown,match16_non_rally_001285.jpg,False,,,,,1280,720,anon
2026-03-20T20:19:03.366502,unknown,match15_non_rally_002188.jpg,True,573.4540345661559,287.58551815043467,593.4540345661559,306.98551815043464,1280,720,anon
2026-03-20T20:19:08.142999,unknown,match7_non_rally_005324.jpg,True,274.8465432514147,492.09618612703144,290.8465432514147,506.09618612703144,1280,720,anon
2026-03-20T20:19:12.630564,unknown,match7_non_rally_005635.jpg,False,,,,,1280,720,anon
2026-03-20T20:19:14.246632,unknown,match10_non_rally_011527.jpg,False,,,,,1280,720,anon
2026-03-20T20:19:16.550808,unknown,match2_non_rally_010951.jpg,False,,,,,1280,720,anon
2026-03-20T20:19:22.766325,unknown,match1_non_rally_000639.jpg,True,635.4099524909976,613.833502679841,646.8099524909976,626.833502679841,1920,1080,anon
2026-03-20T20:19:25.798701,unknown,match8_rally_004573.jpg,True,790.558508323297,298.13773526520964,810.5366605937364,318.8168753346118,1280,720,anon
2026-03-20T20:19:27.470753,unknown,match14_non_rally_003450.jpg,False,,,,,1280,720,anon
2026-03-20T20:19:29.334152,unknown,match10_non_rally_011988.jpg,False,,,,,1280,720,anon
2026-03-20T20:19:31.582797,unknown,match2_non_rally_010690.jpg,False,,,,,1280,720,anon
2026-03-20T20:19:33.183345,unknown,match10_non_rally_011368.jpg,False,,,,,1280,720,anon
2026-03-20T20:19:38.038149,unknown,match1_rally_000335.jpg,True,823.330627855991,235.0527894092931,846.2141138551893,259.0949329274382,1920,1080,anon
2026-03-20T20:19:41.822578,unknown,match16_rally_001312.jpg,True,336.9335789028984,217.7391456994398,353.33357890289835,233.1391456994398,1280,720,anon
2026-03-20T20:19:46.294669,unknown,match15_non_rally_002524.jpg,True,896.8674849967896,177.28036368426044,928.7624298495963,206.371357341216,1280,720,anon
2026-03-20T20:19:50.582420,unknown,match10_rally_011428.jpg,True,534.1879955673533,255.81212560264203,548.3879955673532,271.212125602642,1280,720,anon
2026-03-20T20:19:55.126561,unknown,match7_rally_005270.jpg,True,769.033468447755,398.36076332414825,779.233468447755,407.9607633241482,1280,720,anon
2026-03-20T20:20:04.134178,unknown,match1_non_rally_000667.jpg,True,1403.285774842957,671.3249139527016,1427.1830861712338,692.9918095570059,1920,1080,anon
2026-03-20T20:20:07.007694,unknown,match9_non_rally_009234.jpg,False,,,,,1280,720,anon
2026-03-20T20:20:11.358186,unknown,match8_non_rally_004176.jpg,True,236.71855734880668,411.9324249531931,251.5185573488067,426.7324249531931,1280,720,anon
2026-03-20T20:20:13.342331,unknown,match7_non_rally_005199.jpg,False,,,,,1280,720,anon
2026-03-20T20:20:17.719173,unknown,match8_rally_004722.jpg,False,,,,,1280,720,anon
2026-03-20T20:20:23.678441,unknown,match9_rally_009150.jpg,False,,,,,1280,720,anon
2026-03-20T20:20:27.046634,unknown,match8_non_rally_004359.jpg,True,465.19125566468415,461.2758743136537,482.3973198210434,478.4819384700129,1280,720,anon
2026-03-20T20:20:41.990659,unknown,match10_non_rally_011725.jpg,True,697.4727566926122,398.06591555063085,707.4727566926122,408.06591555063085,1280,720,anon
2026-03-20T20:20:45.190291,unknown,match10_rally_011986.jpg,True,853.4842563940896,352.6044864479277,875.7477169854218,372.7134185949374,1280,720,anon
2026-03-20T20:20:49.206747,unknown,match10_non_rally_011504.jpg,True,488.1052446996716,474.8063002159391,506.30524469967156,492.6063002159391,1280,720,anon
2026-03-20T20:20:53.566366,unknown,match15_non_rally_002442.jpg,True,462.6968579790611,380.72393331317926,471.49685797906113,390.72393331317926,1280,720,anon
2026-03-20T20:20:58.646807,unknown,match7_non_rally_005392.jpg,True,565.2363094752418,398.3256442705746,575.4363094752418,409.5256442705746,1280,720,anon
2026-03-20T20:21:03.798563,unknown,match1_rally_000304.jpg,True,1202.4122881101584,122.53643041604077,1233.0544704294114,152.4604365871862,1920,1080,anon
2026-03-20T20:21:09.271358,unknown,match14_rally_003010.jpg,True,483.7951399417883,22.33905795169208,503.39513994178833,42.53905795169208,1280,720,anon
2026-03-20T20:21:14.535193,unknown,match2_rally_010319.jpg,True,530.5101771633051,115.5560388578212,550.9101771633052,135.7560388578212,1280,720,anon
2026-03-20T20:21:19.350406,unknown,match7_non_rally_005591.jpg,True,584.0827890930999,468.21643484007035,596.4827890930999,481.21643484007035,1280,720,anon
2026-03-20T20:21:24.118676,unknown,match16_rally_001529.jpg,True,601.2920902349264,181.14510472211572,615.0920902349264,193.94510472211573,1280,720,anon
2026-03-20T20:21:27.919215,unknown,match15_rally_002881.jpg,True,412.34241999559674,212.87287942411558,427.7424199955967,228.07287942411557,1280,720,anon
2026-03-20T20:21:32.094586,unknown,match9_rally_009837.jpg,True,673.7458308669313,170.33451730517726,693.7458308669313,191.33451730517726,1280,720,anon
2026-03-20T20:21:36.134590,unknown,match7_rally_005371.jpg,True,567.0559301946965,259.06287915835617,580.2559301946965,272.66287915835613,1280,720,anon
2026-03-20T20:21:39.070353,unknown,match15_rally_002102.jpg,True,532.6925354872441,239.80715895650113,553.0211816571648,258.3833356290149,1280,720,anon
2026-03-20T20:21:44.318590,unknown,match1_rally_000443.jpg,True,1198.6235529765108,354.5218584153837,1225.8235529765109,379.5218584153837,1920,1080,anon
2026-03-20T20:21:51.150914,unknown,match9_non_rally_009310.jpg,False,,,,,1280,720,anon
2026-03-20T20:21:57.566352,unknown,match16_rally_001470.jpg,True,760.2118374690034,154.10897787727777,779.1238093691672,174.69669412302582,1280,720,anon
2026-03-20T20:22:30.734356,unknown,match15_non_rally_002547.jpg,False,,,,,1280,720,anon
2026-03-20T20:22:35.614429,unknown,match7_rally_005523.jpg,True,614.9875481409169,252.33544061717294,627.5875481409169,264.7354406171729,1280,720,anon
2026-03-20T20:22:40.174674,unknown,match10_non_rally_011922.jpg,True,762.2285805871059,363.787882469289,771.8285805871059,374.58788246928896,1280,720,anon
2026-03-20T20:22:42.094226,unknown,match8_non_rally_004837.jpg,False,,,,,1280,720,anon
2026-03-20T20:22:44.654534,unknown,match1_non_rally_000677.jpg,False,,,,,1920,1080,anon
2026-03-20T20:22:47.118543,unknown,match16_non_rally_001422.jpg,False,,,,,1280,720,anon
2026-03-20T20:22:55.014570,unknown,match9_rally_009103.jpg,True,536.8354789434445,388.05072488954073,548.0354789434444,398.85072488954074,1280,720,anon
2026-03-20T20:22:56.446336,unknown,match14_non_rally_003111.jpg,False,,,,,1280,720,anon
2026-03-20T20:23:00.886917,unknown,match16_non_rally_001372.jpg,True,531.25335994039,375.15961767828003,540.9966163497149,386.48286161344146,1280,720,anon
2026-03-20T20:23:05.558590,unknown,match8_rally_004655.jpg,True,704.0751961834794,150.9695185239781,724.7499640835435,170.33851160930132,1280,720,anon
2026-03-20T20:23:10.342223,unknown,match9_rally_009826.jpg,True,690.750279496688,247.8470167838963,702.950279496688,261.0470167838963,1280,720,anon
2026-03-20T20:23:14.766265,unknown,match15_rally_002538.jpg,True,563.797775644791,180.70678355546724,580.997775644791,197.90678355546726,1280,720,anon
2026-03-20T20:23:19.062137,unknown,match7_rally_005814.jpg,True,518.7413991248744,356.5648962115517,532.7413991248744,370.1648962115517,1280,720,anon
2026-03-20T20:23:23.117746,unknown,match7_rally_005851.jpg,True,270.2506535956986,421.86565308136386,293.6506535956986,439.06565308136385,1280,720,anon
2026-03-20T20:23:26.686590,unknown,match15_rally_002043.jpg,True,737.9771466177084,199.73243359074772,756.5156669208563,217.69162513442237,1280,720,anon
2026-03-20T20:23:30.806245,unknown,match16_non_rally_001666.jpg,True,711.0777730662569,209.4873576791104,746.7644246498168,243.2622243564082,1280,720,anon
2026-03-20T20:23:35.205994,unknown,match14_rally_003089.jpg,True,676.9051617047135,134.55692439545396,693.9051617047135,150.15692439545396,1280,720,anon
2026-03-20T20:23:39.070193,unknown,match9_rally_009174.jpg,True,889.3894322893456,344.70329832924057,905.2763592020266,361.24311264929185,1280,720,anon
2026-03-20T20:23:43.463342,unknown,match9_rally_009685.jpg,True,357.99881430705216,300.2048493726124,377.79881430705217,315.0048493726124,1280,720,anon
2026-03-20T20:23:46.438465,unknown,match8_rally_004542.jpg,True,858.1698128475219,172.0034744116601,877.6563256661718,191.22665597600394,1280,720,anon
2026-03-20T20:24:37.582564,unknown,match9_non_rally_009990.jpg,False,,,,,1280,720,anon
2026-03-20T20:24:39.022408,unknown,match8_non_rally_004941.jpg,False,,,,,1280,720,anon
2026-03-20T20:24:42.462292,unknown,match16_rally_001932.jpg,True,440.88765061851757,274.4823372423933,459.48765061851753,293.4823372423933,1280,720,anon
2026-03-20T20:24:53.414706,unknown,match9_non_rally_009366.jpg,True,715.6872106203913,331.4530861934654,728.2872106203913,338.25308619346544,1280,720,anon
2026-03-20T20:24:58.326541,unknown,match14_rally_003985.jpg,True,623.9114183601132,197.659655453527,638.9114183601132,212.25965545352702,1280,720,anon
2026-03-20T20:25:02.326811,unknown,match10_non_rally_011728.jpg,True,669.6632953666203,364.6649192169755,678.4632953666203,373.2649192169755,1280,720,anon
2026-03-20T20:25:05.350588,unknown,match14_rally_003442.jpg,True,694.3436219880309,236.09917707197653,709.1859290489191,249.74452388601884,1280,720,anon
2026-03-20T20:25:13.430436,unknown,match10_non_rally_011017.jpg,True,1271.4522814994584,632.4295743285651,1280.0522814994583,657.2295743285651,1280,720,anon
2026-03-20T20:25:49.582202,unknown,match9_rally_009673.jpg,True,662.9250324923274,386.53310553683315,651.7250324923274,397.73310553683314,1280,720,anon
2026-03-20T20:25:53.854355,unknown,match2_non_rally_010090.jpg,False,,,,,1280,720,anon
2026-03-20T20:25:57.341655,unknown,match1_non_rally_000433.jpg,True,1240.3006757479056,566.2331120296187,1252.7006757479057,578.2331120296187,1920,1080,anon
2026-03-20T20:26:00.893750,unknown,match9_non_rally_009446.jpg,True,545.5634970313001,400.28353439111,556.7634970313002,411.68353439110996,1280,720,anon
2026-03-20T20:26:03.239466,unknown,match1_non_rally_000517.jpg,False,,,,,1920,1080,anon
2026-03-20T20:26:08.438591,unknown,match9_non_rally_009011.jpg,True,536.4379699155618,407.9949277212765,544.6379699155617,417.1949277212765,1280,720,anon
2026-03-20T20:26:11.735780,unknown,match7_rally_005832.jpg,True,588.1393086484857,345.8726459669144,598.5393086484856,355.6726459669144,1280,720,anon
2026-03-20T20:26:22.885988,unknown,match16_rally_001057.jpg,True,675.0514460284301,160.17160851688172,694.6380682495435,179.97585987378523,1280,720,anon
2026-03-20T20:26:32.142401,unknown,match8_non_rally_004455.jpg,False,,,,,1280,720,anon
2026-03-20T20:26:36.397977,unknown,match14_rally_003936.jpg,True,780.7772353733654,180.0346862677337,798.6228245081576,198.31553367410618,1280,720,anon
2026-03-20T20:26:43.566584,unknown,match16_rally_001622.jpg,True,395.83782829145423,284.8625805816083,407.4378282914542,296.06258058160836,1280,720,anon
2026-03-20T20:26:47.301889,unknown,match8_rally_004552.jpg,True,781.133495226836,285.59507225293765,797.933495226836,303.79507225293764,1280,720,anon
2026-03-20T20:26:51.694360,unknown,match2_rally_011013.jpg,True,690.182379667402,146.60499447227457,711.982379667402,167.00499447227457,1280,720,anon
2026-03-20T20:26:57.158929,unknown,match10_non_rally_011177.jpg,False,,,,,1280,720,anon
2026-03-20T20:27:02.318650,unknown,match14_non_rally_003644.jpg,False,,,,,1280,720,anon
2026-03-20T20:27:05.902343,unknown,match15_rally_002639.jpg,True,703.0206658981082,189.86389650701508,723.8206658981082,209.2638965070151,1280,720,anon
2026-03-20T20:27:09.094292,unknown,match10_non_rally_011922.jpg,True,761.4485635688415,362.54950168608957,772.0485635688415,373.3495016860896,1280,720,anon
2026-03-20T20:27:11.575118,unknown,match2_non_rally_010925.jpg,False,,,,,1280,720,anon
2026-03-20T20:27:14.422506,unknown,match16_rally_001318.jpg,True,700.169964877649,326.0974055136239,716.3911701429035,342.31861077887845,1280,720,anon
2026-03-20T20:27:17.966352,unknown,match2_rally_010391.jpg,True,943.3252499109774,248.639524890954,960.9252499109774,265.239524890954,1280,720,anon
2026-03-20T20:27:24.245841,unknown,match15_rally_002612.jpg,True,436.7917142740089,355.5693843084126,452.7917142740089,371.36938430841263,1280,720,anon
2026-03-20T20:27:33.645939,unknown,match15_non_rally_002866.jpg,True,156.12051693659646,518.8787608975006,181.92651693659647,543.0347608975005,1280,720,anon
2026-03-20T20:27:38.327310,unknown,match14_non_rally_003967.jpg,True,757.7734534606955,542.112890347805,796.5884803454117,579.7692597135743,1280,720,anon
2026-03-20T20:27:42.190352,unknown,match16_rally_001279.jpg,True,555.473221377114,116.10071316089412,572.073221377114,131.50071316089412,1280,720,anon
2026-03-20T20:27:48.791728,unknown,match1_rally_000385.jpg,True,462.5247703872569,550.6729716122938,494.38785215829256,581.2615301124881,1920,1080,anon
2026-03-20T20:27:52.911137,unknown,match10_rally_011420.jpg,True,528.9767428935808,204.74458128825123,544.5767428935808,219.74458128825123,1280,720,anon
2026-03-20T20:27:57.054915,unknown,match15_rally_002909.jpg,True,547.9683242097356,274.142372630266,563.3683242097355,287.742372630266,1280,720,anon
2026-03-20T20:28:00.182267,unknown,match9_rally_009849.jpg,True,645.3912625544527,282.18257311062763,658.7912625544527,295.3825731106276,1280,720,anon
2026-03-20T20:28:09.862239,unknown,match8_non_rally_004376.jpg,True,768.2360879965261,641.1357730536145,809.2360879965261,679.9357730536145,1280,720,anon
2026-03-20T20:28:16.774798,unknown,match9_non_rally_009767.jpg,False,,,,,1280,720,anon
2026-03-20T20:28:21.326475,unknown,match7_rally_005704.jpg,True,810.5096902791211,328.4117146602404,833.7096902791211,345.81171466024045,1280,720,anon
2026-03-20T20:28:29.758422,unknown,match9_rally_009042.jpg,True,694.1842038246579,179.4374570773699,712.7603804971716,200.81758494573484,1280,720,anon
2026-03-20T20:28:39.398994,unknown,match15_non_rally_002912.jpg,True,1280.167318144816,557.9031620073278,1272.367318144816,580.1031620073278,1280,720,anon
2026-03-20T20:28:45.318843,unknown,match1_non_rally_000498.jpg,True,1145.3370067065982,684.5255946001398,1174.1370067065982,714.9255946001398,1920,1080,anon
2026-03-20T20:28:47.910179,unknown,match7_rally_005285.jpg,True,558.3383683369758,347.8118116709055,576.8189557641765,367.88555318665794,1280,720,anon
2026-03-20T20:28:49.326351,unknown,match2_non_rally_010947.jpg,False,,,,,1280,720,anon
2026-03-20T20:28:52.078314,unknown,match1_non_rally_000898.jpg,False,,,,,1920,1080,anon
2026-03-20T20:28:57.006765,unknown,match2_non_rally_010563.jpg,True,748.3812381647433,287.01703120172886,763.9812381647432,301.4170312017289,1280,720,anon
2026-03-20T20:29:00.806420,unknown,match14_rally_003499.jpg,True,716.8598176719711,113.0706887963383,737.4598176719711,132.8706887963383,1280,720,anon
2026-03-20T20:29:05.318929,unknown,match15_non_rally_002898.jpg,True,407.95060930293494,450.0297574148161,425.55060930293496,467.22975741481616,1280,720,anon
2026-03-20T20:29:09.301795,unknown,match14_rally_003165.jpg,True,591.9387367120798,245.52345774833688,605.3387367120798,258.32345774833686,1280,720,anon
2026-03-20T20:29:13.479183,unknown,match9_non_rally_009651.jpg,True,394.18882452019125,415.885148655066,401.5888245201912,424.48514865506604,1280,720,anon
2026-03-20T20:29:22.334678,unknown,match14_non_rally_003727.jpg,True,856.5718207208381,306.0123454673611,867.9718207208382,299.41234546736115,1280,720,anon
2026-03-20T20:29:32.422460,unknown,match15_rally_002036.jpg,True,636.8910017479127,271.2026310077138,653.0910017479127,286.4026310077138,1280,720,anon
2026-03-20T20:29:38.006166,unknown,match7_non_rally_005560.jpg,True,888.5382102808387,461.059953662935,899.3382102808388,473.859953662935,1280,720,anon
2026-03-20T20:29:42.006799,unknown,match15_non_rally_002987.jpg,False,,,,,1280,720,anon
2026-03-20T20:29:48.022768,unknown,match16_non_rally_001022.jpg,True,540.8457582253731,372.9893176064187,550.4457582253731,384.9893176064187,1280,720,anon
2026-03-20T20:29:51.326801,unknown,match9_rally_009490.jpg,True,637.6401454224157,329.57653328796084,650.8401454224156,338.9765332879609,1280,720,anon
2026-03-20T20:29:53.838456,unknown,match9_non_rally_009151.jpg,False,,,,,1280,720,anon
2026-03-20T20:29:59.542549,unknown,match15_rally_002095.jpg,True,431.39466729366103,158.64573135493833,449.79466729366106,177.24573135493833,1280,720,anon
2026-03-20T20:30:04.830661,unknown,match2_rally_011023.jpg,True,871.996211531706,231.92424298734477,886.1962115317059,248.72424298734478,1280,720,anon
2026-03-20T20:30:10.318572,unknown,match7_non_rally_005785.jpg,False,,,,,1280,720,anon
2026-03-20T20:30:12.846007,unknown,match15_non_rally_002539.jpg,False,,,,,1280,720,anon
2026-03-20T20:30:17.606411,unknown,match2_rally_010908.jpg,True,733.3268517538961,316.0472746226915,752.5268517538962,336.0472746226915,1280,720,anon
2026-03-20T20:30:19.862854,unknown,match16_non_rally_001879.jpg,False,,,,,1280,720,anon
2026-03-20T20:30:27.158320,unknown,match10_rally_011804.jpg,False,,,,,1280,720,anon
2026-03-20T20:30:43.246274,unknown,match14_rally_003281.jpg,True,420.57338009705904,231.50884251783373,437.9532428812603,248.36204279342283,1280,720,anon
2026-03-20T20:30:46.422139,unknown,match10_rally_011793.jpg,True,778.906423229976,188.25526905739966,797.4825999024897,208.5839152273204,1280,720,anon
2026-03-20T20:30:50.838663,unknown,match15_rally_002881.jpg,True,412.94382790667277,212.96252100008633,427.6008455213492,227.93816943247307,1280,720,anon
2026-03-20T20:30:52.822461,unknown,match15_non_rally_002229.jpg,False,,,,,1280,720,anon
2026-03-20T20:30:57.798571,unknown,match16_rally_001300.jpg,True,644.1811810281724,220.94073092106606,656.9811810281724,234.14073092106605,1280,720,anon
2026-03-20T20:31:00.389623,unknown,match8_rally_005016.jpg,True,718.7282205925997,219.59042757135464,740.4588423604459,240.26956764075678,1280,720,anon
2026-03-20T20:31:02.454661,unknown,match9_non_rally_009438.jpg,True,835.1672212451975,235.60406720913986,862.8777596296557,261.7751312389059,1280,720,anon
2026-03-20T20:31:08.134667,unknown,match10_non_rally_011144.jpg,True,454.2777569953215,378.6811130797654,477.4777569953215,402.08111307976543,1280,720,anon
2026-03-20T20:31:15.126263,unknown,match7_non_rally_005920.jpg,True,678.8826849621065,191.70284797626786,694.2826849621065,206.70284797626786,1280,720,anon
2026-03-20T20:31:20.982124,unknown,match1_rally_000229.jpg,True,554.7249885334738,439.0577963326867,575.3249885334739,459.8577963326867,1920,1080,anon
2026-03-20T20:31:24.094103,unknown,match7_non_rally_005343.jpg,True,833.5934605707359,432.6844018006389,849.5934605707359,448.6844018006389,1280,720,anon
2026-03-20T20:31:26.942090,unknown,match7_rally_005611.jpg,True,661.6631160625087,276.0507317427211,677.9132877657369,293.8940575345011,1280,720,anon
2026-03-20T20:31:31.885671,unknown,match8_rally_004032.jpg,True,682.9770547916705,167.6858558114638,706.3024238021571,191.8594200586954,1280,720,anon
2026-03-20T20:31:36.446267,unknown,match14_rally_003894.jpg,True,446.57747550612777,113.60667559505745,460.9409984682776,128.40545682878755,1280,720,anon
2026-03-20T20:31:41.270540,unknown,match10_rally_011354.jpg,True,646.2526136800864,380.34499423037676,657.6526136800863,392.5449942303768,1280,720,anon
2026-03-20T20:31:44.342748,unknown,match15_rally_002648.jpg,True,892.7875714598154,207.71615853004033,910.6940967526288,224.83269005993552,1280,720,anon
2026-03-20T20:31:49.174579,unknown,match16_non_rally_001987.jpg,True,343.2597594375311,413.7561704809756,359.2597594375311,427.7561704809756,1280,720,anon
